,FKL05,FKL06,0
8415,NUSA TENGGARA BARAT,BENGKULU TENGAH,0
8416,NUSA TENGGARA BARAT,KOTA BENGKULU,0
8417,NUSA TENGGARA BARAT,LAMPUNG BARAT,0
8418,NUSA TENGGARA BARAT,TANGGAMUS,0
8419,NUSA TENGGARA BARAT,LAMPUNG SELATAN,0
8420,NUSA TENGGARA BARAT,LAMPUNG TIMUR,0
8421,NUSA TENGGARA BARAT,LAMPUNG TENGAH,0
8422,NUSA TENGGARA BARAT,LAMPUNG UTARA,0
8423,NUSA TENGGARA BARAT,WAY KANAN,0
8424,NUSA TENGGARA BARAT,TULANGBAWANG,0
8425,NUSA TENGGARA BARAT,PESAWARAN,0
8426,NUSA TENGGARA BARAT,PRINGSEWU,0
8427,NUSA TENGGARA BARAT,MESUJI,0
8428,NUSA TENGGARA BARAT,TULANG BAWANG BARAT,0
8429,NUSA TENGGARA BARAT,PESISIR BARAT,0
8430,NUSA TENGGARA BARAT,KOTA BANDAR LAMPUNG,0
8431,NUSA TENGGARA BARAT,KOTA METRO,0
8432,NUSA TENGGARA BARAT,BANGKA,0
8433,NUSA TENGGARA BARAT,BELITUNG,0
8434,NUSA TENGGARA BARAT,BANGKA BARAT,0
8435,NUSA TENGGARA BARAT,BANGKA TENGAH,0
8436,NUSA TENGGARA BARAT,BANGKA SELATAN,0
8437,NUSA TENGGARA BARAT,BELITUNG TIMUR,0
8438,NUSA TENGGARA BARAT,KOTA PANGKAL PINANG,0
8439,NUSA TENGGARA BARAT,KARIMUN,0
8440,NUSA TENGGARA BARAT,BINTAN,0
8441,NUSA TENGGARA BARAT,NATUNA,0
8442,NUSA TENGGARA BARAT,LINGGA,0
8443,NUSA TENGGARA BARAT,KEPULAUAN ANAMBAS,0
8444,NUSA TENGGARA BARAT,KOTA BATAM,0
8445,NUSA TENGGARA BARAT,KOTA TANJUNG PINANG,0
8446,NUSA TENGGARA BARAT,KEPULAUAN SERIBU,0
8447,NUSA TENGGARA BARAT,KOTA JAKARTA SELATAN,0
8448,NUSA TENGGARA BARAT,KOTA JAKARTA TIMUR,0
8449,NUSA TENGGARA BARAT,KOTA JAKARTA PUSAT,0
8450,NUSA TENGGARA BARAT,KOTA JAKARTA BARAT,0
8451,NUSA TENGGARA BARAT,KOTA JAKARTA UTARA,0
8452,NUSA TENGGARA BARAT,BOGOR,0
8453,NUSA TENGGARA BARAT,SUKABUMI,0
8454,NUSA TENGGARA BARAT,CIANJUR,0
8455,NUSA TENGGARA BARAT,BANDUNG,0
8456,NUSA TENGGARA BARAT,GARUT,0
8457,NUSA TENGGARA BARAT,TASIKMALAYA,0
8458,NUSA TENGGARA BARAT,CIAMIS,0
8459,NUSA TENGGARA BARAT,KUNINGAN,0
8460,NUSA TENGGARA BARAT,CIREBON,0
8461,NUSA TENGGARA BARAT,MAJALENGKA,0
8462,NUSA TENGGARA BARAT,SUMEDANG,0
8463,NUSA TENGGARA BARAT,INDRAMAYU,0
8464,NUSA TENGGARA BARAT,SUBANG,0
8465,NUSA TENGGARA BARAT,PURWAKARTA,0
8466,NUSA TENGGARA BARAT,KARAWANG,0
8467,NUSA TENGGARA BARAT,BEKASI,0
8468,NUSA TENGGARA BARAT,BANDUNG BARAT,0
8469,NUSA TENGGARA BARAT,PANGANDARAN,0
8470,NUSA TENGGARA BARAT,KOTA BOGOR,0
8471,NUSA TENGGARA BARAT,KOTA SUKABUMI,0
8472,NUSA TENGGARA BARAT,KOTA BANDUNG,0
8473,NUSA TENGGARA BARAT,KOTA CIREBON,0
8474,NUSA TENGGARA BARAT,KOTA BEKASI,0
8475,NUSA TENGGARA BARAT,KOTA DEPOK,0
8476,NUSA TENGGARA BARAT,KOTA CIMAHI,0
8477,NUSA TENGGARA BARAT,KOTA TASIKMALAYA,0
8478,NUSA TENGGARA BARAT,KOTA BANJAR,0
8479,NUSA TENGGARA BARAT,CILACAP,0
8480,NUSA TENGGARA BARAT,BANYUMAS,0
8481,NUSA TENGGARA BARAT,PURBALINGGA,0
8482,NUSA TENGGARA BARAT,BANJARNEGARA,0
8483,NUSA TENGGARA BARAT,KEBUMEN,0
8484,NUSA TENGGARA BARAT,PURWOREJO,0
8485,NUSA TENGGARA BARAT,WONOSOBO,0
8486,NUSA TENGGARA BARAT,MAGELANG,0
8487,NUSA TENGGARA BARAT,BOYOLALI,0
8488,NUSA TENGGARA BARAT,KLATEN,0
8489,NUSA TENGGARA BARAT,SUKOHARJO,0
8490,NUSA TENGGARA BARAT,WONOGIRI,0
8491,NUSA TENGGARA BARAT,KARANGANYAR,0
8492,NUSA TENGGARA BARAT,SRAGEN,0
8493,NUSA TENGGARA BARAT,GROBOGAN,0
8494,NUSA TENGGARA BARAT,BLORA,0
8495,NUSA TENGGARA BARAT,REMBANG,0
8496,NUSA TENGGARA BARAT,PATI,0
8497,NUSA TENGGARA BARAT,KUDUS,0
8498,NUSA TENGGARA BARAT,JEPARA,0
8499,NUSA TENGGARA BARAT,DEMAK,0
8500,NUSA TENGGARA BARAT,SEMARANG,0
8501,NUSA TENGGARA BARAT,TEMANGGUNG,0
8502,NUSA TENGGARA BARAT,KENDAL,0
8503,NUSA TENGGARA BARAT,BATANG,0
8504,NUSA TENGGARA BARAT,PEKALONGAN,0
8505,NUSA TENGGARA BARAT,PEMALANG,0
8506,NUSA TENGGARA BARAT,TEGAL,0
8507,NUSA TENGGARA BARAT,BREBES,0
8508,NUSA TENGGARA BARAT,KOTA MAGELANG,0
8509,NUSA TENGGARA BARAT,KOTA SURAKARTA,0
8510,NUSA TENGGARA BARAT,KOTA SALATIGA,0
8511,NUSA TENGGARA BARAT,KOTA SEMARANG,0
8512,NUSA TENGGARA BARAT,KOTA PEKALONGAN,0
8513,NUSA TENGGARA BARAT,KOTA TEGAL,0
8514,NUSA TENGGARA BARAT,KULON PROGO,0
8515,NUSA TENGGARA BARAT,BANTUL,0
8516,NUSA TENGGARA BARAT,GUNUNG KIDUL,0
8517,NUSA TENGGARA BARAT,SLEMAN,0
8518,NUSA TENGGARA BARAT,KOTA YOGYAKARTA,0
8519,NUSA TENGGARA BARAT,PACITAN,0
8520,NUSA TENGGARA BARAT,PONOROGO,0
8521,NUSA TENGGARA BARAT,TRENGGALEK,0
8522,NUSA TENGGARA BARAT,TULUNGAGUNG,0
8523,NUSA TENGGARA BARAT,BLITAR,0
8524,NUSA TENGGARA BARAT,KEDIRI,0
8525,NUSA TENGGARA BARAT,MALANG,0
8526,NUSA TENGGARA BARAT,LUMAJANG,0
8527,NUSA TENGGARA BARAT,JEMBER,0
8528,NUSA TENGGARA BARAT,BANYUWANGI,0
8529,NUSA TENGGARA BARAT,BONDOWOSO,0
8530,NUSA TENGGARA BARAT,SITUBONDO,0
8531,NUSA TENGGARA BARAT,PROBOLINGGO,0
8532,NUSA TENGGARA BARAT,PASURUAN,0
8533,NUSA TENGGARA BARAT,SIDOARJO,0
8534,NUSA TENGGARA BARAT,MOJOKERTO,0
8535,NUSA TENGGARA BARAT,JOMBANG,0
8536,NUSA TENGGARA BARAT,NGANJUK,0
8537,NUSA TENGGARA BARAT,MADIUN,0
8538,NUSA TENGGARA BARAT,MAGETAN,0
8539,NUSA TENGGARA BARAT,NGAWI,0
8540,NUSA TENGGARA BARAT,BOJONEGORO,0
8541,NUSA TENGGARA BARAT,TUBAN,0
8542,NUSA TENGGARA BARAT,LAMONGAN,0
8543,NUSA TENGGARA BARAT,GRESIK,0
8544,NUSA TENGGARA BARAT,BANGKALAN,0
8545,NUSA TENGGARA BARAT,SAMPANG,0
8546,NUSA TENGGARA BARAT,PAMEKASAN,0
8547,NUSA TENGGARA BARAT,SUMENEP,0
8548,NUSA TENGGARA BARAT,KOTA KEDIRI,0
8549,NUSA TENGGARA BARAT,KOTA BLITAR,0
8550,NUSA TENGGARA BARAT,KOTA MALANG,0
8551,NUSA TENGGARA BARAT,KOTA PROBOLINGGO,0
8552,NUSA TENGGARA BARAT,KOTA PASURUAN,0
8553,NUSA TENGGARA BARAT,KOTA MOJOKERTO,0
8554,NUSA TENGGARA BARAT,KOTA MADIUN,0
8555,NUSA TENGGARA BARAT,KOTA SURABAYA,0
8556,NUSA TENGGARA BARAT,KOTA BATU,0
8557,NUSA TENGGARA BARAT,PANDEGLANG,0
8558,NUSA TENGGARA BARAT,LEBAK,0
8559,NUSA TENGGARA BARAT,TANGERANG,0
8560,NUSA TENGGARA BARAT,SERANG,0
8561,NUSA TENGGARA BARAT,KOTA TANGERANG,0
8562,NUSA TENGGARA BARAT,KOTA CILEGON,0
8563,NUSA TENGGARA BARAT,KOTA SERANG,0
8564,NUSA TENGGARA BARAT,KOTA TANGERANG SELATAN,0
8565,NUSA TENGGARA BARAT,JEMBRANA,0
8566,NUSA TENGGARA BARAT,TABANAN,0
8567,NUSA TENGGARA BARAT,BADUNG,0
8568,NUSA TENGGARA BARAT,GIANYAR,0
8569,NUSA TENGGARA BARAT,KLUNGKUNG,0
8570,NUSA TENGGARA BARAT,BANGLI,0
8571,NUSA TENGGARA BARAT,KARANG ASEM,0
8572,NUSA TENGGARA BARAT,BULELENG,0
8573,NUSA TENGGARA BARAT,KOTA DENPASAR,0
8574,NUSA TENGGARA BARAT,LOMBOK BARAT,364
8575,NUSA TENGGARA BARAT,LOMBOK TENGAH,651
8576,NUSA TENGGARA BARAT,LOMBOK TIMUR,1169
8577,NUSA TENGGARA BARAT,SUMBAWA,953
8578,NUSA TENGGARA BARAT,DOMPU,479
8579,NUSA TENGGARA BARAT,BIMA,377
8580,NUSA TENGGARA BARAT,SUMBAWA BARAT,204
8581,NUSA TENGGARA BARAT,LOMBOK UTARA,176
8582,NUSA TENGGARA BARAT,KOTA MATARAM,6600
8583,NUSA TENGGARA BARAT,KOTA BIMA,346
8584,NUSA TENGGARA BARAT,SUMBA BARAT,0
8585,NUSA TENGGARA BARAT,SUMBA TIMUR,0
8586,NUSA TENGGARA BARAT,KUPANG,0
8587,NUSA TENGGARA BARAT,TIMOR TENGAH SELATAN,0
8588,NUSA TENGGARA BARAT,TIMOR TENGAH UTARA,0
8589,NUSA TENGGARA BARAT,BELU,0
8590,NUSA TENGGARA BARAT,ALOR,0
8591,NUSA TENGGARA BARAT,LEMBATA,0
8592,NUSA TENGGARA BARAT,FLORES TIMUR,0
8593,NUSA TENGGARA BARAT,SIKKA,0
8594,NUSA TENGGARA BARAT,ENDE,0
8595,NUSA TENGGARA BARAT,NGADA,0
8596,NUSA TENGGARA BARAT,MANGGARAI,0
8597,NUSA TENGGARA BARAT,ROTE NDAO,0
8598,NUSA TENGGARA BARAT,MANGGARAI BARAT,0
8599,NUSA TENGGARA BARAT,SUMBA TENGAH,0
8600,NUSA TENGGARA BARAT,SUMBA BARAT DAYA,0
8601,NUSA TENGGARA BARAT,NAGEKEO,0
8602,NUSA TENGGARA BARAT,SABU RAIJUA,0
8603,NUSA TENGGARA BARAT,MALAKA,0
8604,NUSA TENGGARA BARAT,KOTA KUPANG,0
8605,NUSA TENGGARA BARAT,SAMBAS,0
8606,NUSA TENGGARA BARAT,BENGKAYANG,0
8607,NUSA TENGGARA BARAT,LANDAK,0
8608,NUSA TENGGARA BARAT,MEMPAWAH,0
8609,NUSA TENGGARA BARAT,SANGGAU,0
8610,NUSA TENGGARA BARAT,KETAPANG,0
8611,NUSA TENGGARA BARAT,SINTANG,0
8612,NUSA TENGGARA BARAT,KAPUAS HULU,0
8613,NUSA TENGGARA BARAT,SEKADAU,0
8614,NUSA TENGGARA BARAT,MELAWI,0
8615,NUSA TENGGARA BARAT,KAYONG UTARA,0
8616,NUSA TENGGARA BARAT,KUBU RAYA,0
8617,NUSA TENGGARA BARAT,KOTA PONTIANAK,0
8618,NUSA TENGGARA BARAT,KOTA SINGKAWANG,0
8619,NUSA TENGGARA BARAT,KOTAWARINGIN BARAT,0
8620,NUSA TENGGARA BARAT,KOTAWARINGIN TIMUR,0
8621,NUSA TENGGARA BARAT,KAPUAS,0
8622,NUSA TENGGARA BARAT,BARITO SELATAN,0
8623,NUSA TENGGARA BARAT,BARITO UTARA,0
8624,NUSA TENGGARA BARAT,SUKAMARA,0
8625,NUSA TENGGARA BARAT,LAMANDAU,0
8626,NUSA TENGGARA BARAT,SERUYAN,0
8627,NUSA TENGGARA BARAT,KATINGAN,0
8628,NUSA TENGGARA BARAT,PULANG PISAU,0
8629,NUSA TENGGARA BARAT,GUNUNG MAS,0
8630,NUSA TENGGARA BARAT,BARITO TIMUR,0
8631,NUSA TENGGARA BARAT,MURUNG RAYA,0
8632,NUSA TENGGARA BARAT,KOTA PALANGKA RAYA,0
8633,NUSA TENGGARA BARAT,TANAH LAUT,0
8634,NUSA TENGGARA BARAT,KOTA BARU,0
8635,NUSA TENGGARA BARAT,BANJAR,0
8636,NUSA TENGGARA BARAT,BARITO KUALA,0
8637,NUSA TENGGARA BARAT,TAPIN,0
8638,NUSA TENGGARA BARAT,HULU SUNGAI SELATAN,0
8639,NUSA TENGGARA BARAT,HULU SUNGAI TENGAH,0
8640,NUSA TENGGARA BARAT,HULU SUNGAI UTARA,0
8641,NUSA TENGGARA BARAT,TABALONG,0
8642,NUSA TENGGARA BARAT,TANAH BUMBU,0
8643,NUSA TENGGARA BARAT,BALANGAN,0
8644,NUSA TENGGARA BARAT,KOTA BANJARMASIN,0
8645,NUSA TENGGARA BARAT,KOTA BANJAR BARU,0
8646,NUSA TENGGARA BARAT,PASER,0
8647,NUSA TENGGARA BARAT,KUTAI BARAT,0
8648,NUSA TENGGARA BARAT,KUTAI KARTANEGARA,0
8649,NUSA TENGGARA BARAT,KUTAI TIMUR,0
8650,NUSA TENGGARA BARAT,BERAU,0
8651,NUSA TENGGARA BARAT,PENAJAM PASER UTARA,0
8652,NUSA TENGGARA BARAT,KOTA BALIKPAPAN,0
8653,NUSA TENGGARA BARAT,KOTA SAMARINDA,0
8654,NUSA TENGGARA BARAT,KOTA BONTANG,0
8655,NUSA TENGGARA BARAT,MALINAU,0
8656,NUSA TENGGARA BARAT,BULUNGAN,0
8657,NUSA TENGGARA BARAT,NUNUKAN,0
8658,NUSA TENGGARA BARAT,KOTA TARAKAN,0
8659,NUSA TENGGARA BARAT,BOLAANG MONGONDOW,0
8660,NUSA TENGGARA BARAT,MINAHASA,0
8661,NUSA TENGGARA BARAT,KEPULAUAN SANGIHE,0
8662,NUSA TENGGARA BARAT,KEPULAUAN TALAUD,0
8663,NUSA TENGGARA BARAT,MINAHASA SELATAN,0
8664,NUSA TENGGARA BARAT,MINAHASA UTARA,0
8665,NUSA TENGGARA BARAT,BOLAANG MONGONDOW UTARA,0
8666,NUSA TENGGARA BARAT,SIAU TAGULANDANG BIAR,0
8667,NUSA TENGGARA BARAT,MINAHASA TENGGARA,0
8668,NUSA TENGGARA BARAT,BOLAANG MONGONDOW SELATAN,0
8669,NUSA TENGGARA BARAT,KOTA MANADO,0
8670,NUSA TENGGARA BARAT,KOTA BITUNG,0
8671,NUSA TENGGARA BARAT,KOTA TOMOHON,0
8672,NUSA TENGGARA BARAT,KOTA KOTAMOBAGU,0
8673,NUSA TENGGARA BARAT,BANGGAI KEPULAUAN,0
8674,NUSA TENGGARA BARAT,BANGGAI,0
8675,NUSA TENGGARA BARAT,MOROWALI,0
8676,NUSA TENGGARA BARAT,POSO,0
8677,NUSA TENGGARA BARAT,DONGGALA,0
8678,NUSA TENGGARA BARAT,TOLI-TOLI,0
8679,NUSA TENGGARA BARAT,BUOL,0
8680,NUSA TENGGARA BARAT,PARIGI MOUTONG,0
8681,NUSA TENGGARA BARAT,TOJO UNA-UNA,0
8682,NUSA TENGGARA BARAT,SIGI,0
8683,NUSA TENGGARA BARAT,BANGGAI LAUT,0
8684,NUSA TENGGARA BARAT,MOROWALI UTARA,0
8685,NUSA TENGGARA BARAT,KOTA PALU,0
8686,NUSA TENGGARA BARAT,KEPULAUAN SELAYAR,0
8687,NUSA TENGGARA BARAT,BULUKUMBA,0
8688,NUSA TENGGARA BARAT,BANTAENG,0
8689,NUSA TENGGARA BARAT,JENEPONTO,0
8690,NUSA TENGGARA BARAT,TAKALAR,0
8691,NUSA TENGGARA BARAT,GOWA,0
8692,NUSA TENGGARA BARAT,SINJAI,0
8693,NUSA TENGGARA BARAT,MAROS,0
8694,NUSA TENGGARA BARAT,PANGKAJENE KEPULAUAN,0
8695,NUSA TENGGARA BARAT,BARRU,0
8696,NUSA TENGGARA BARAT,BONE,0
8697,NUSA TENGGARA BARAT,SOPPENG,0
8698,NUSA TENGGARA BARAT,WAJO,0
8699,NUSA TENGGARA BARAT,SIDENRENG RAPPANG,0
8700,NUSA TENGGARA BARAT,PINRANG,0
8701,NUSA TENGGARA BARAT,ENREKANG,0
8702,NUSA TENGGARA BARAT,LUWU,0
8703,NUSA TENGGARA BARAT,TANA TORAJA,0
8704,NUSA TENGGARA BARAT,LUWU UTARA,0
8705,NUSA TENGGARA BARAT,LUWU TIMUR,0
8706,NUSA TENGGARA BARAT,TORAJA UTARA,0
8707,NUSA TENGGARA BARAT,KOTA MAKASSAR,0
8708,NUSA TENGGARA BARAT,KOTA PAREPARE,0
8709,NUSA TENGGARA BARAT,KOTA PALOPO,0
8710,NUSA TENGGARA BARAT,BUTON,0
8711,NUSA TENGGARA BARAT,MUNA,0
8712,NUSA TENGGARA BARAT,KONAWE,0
8713,NUSA TENGGARA BARAT,Kolaka,0
8714,NUSA TENGGARA BARAT,KONAWE SELATAN,0
8715,NUSA TENGGARA BARAT,BOMBANA,0
8716,NUSA TENGGARA BARAT,WAKATOBI,0
8717,NUSA TENGGARA BARAT,KOLAKA UTARA,0
8718,NUSA TENGGARA BARAT,BUTON UTARA,0
8719,NUSA TENGGARA BARAT,KONAWE UTARA,0
8720,NUSA TENGGARA BARAT,KOLAKA TIMUR,0
8721,NUSA TENGGARA BARAT,MUNA BARAT,0
8722,NUSA TENGGARA BARAT,BUTON TENGAH,0
8723,NUSA TENGGARA BARAT,BUTON SELATAN,0
8724,NUSA TENGGARA BARAT,KOTA KENDARI,0
8725,NUSA TENGGARA BARAT,KOTA BAUBAU,0
8726,NUSA TENGGARA BARAT,BOALEMO,0
8727,NUSA TENGGARA BARAT,GORONTALO,0
8728,NUSA TENGGARA BARAT,POHUWATO,0
8729,NUSA TENGGARA BARAT,BONE BOLANGO,0
8730,NUSA TENGGARA BARAT,GORONTALO UTARA,0
8731,NUSA TENGGARA BARAT,KOTA GORONTALO,0
8732,NUSA TENGGARA BARAT,MAJENE,0
8733,NUSA TENGGARA BARAT,POLEWALI MANDAR,0
8734,NUSA TENGGARA BARAT,MAMASA,0
8735,NUSA TENGGARA BARAT,MAMUJU,0
8736,NUSA TENGGARA BARAT,MAMUJU UTARA,0
8737,NUSA TENGGARA BARAT,MAMUJU TENGAH,0
8738,NUSA TENGGARA BARAT,MALUKU TENGGARA BARAT,0
8739,NUSA TENGGARA BARAT,MALUKU TENGGARA,0
8740,NUSA TENGGARA BARAT,MALUKU TENGAH,0
8741,NUSA TENGGARA BARAT,BURU,0
8742,NUSA TENGGARA BARAT,KEPULAUAN ARU,0
8743,NUSA TENGGARA BARAT,SERAM BAGIAN BARAT,0
8744,NUSA TENGGARA BARAT,SERAM BAGIAN TIMUR,0
8745,NUSA TENGGARA BARAT,MALUKU BARAT DAYA,0
8746,NUSA TENGGARA BARAT,BURU SELATAN,0
8747,NUSA TENGGARA BARAT,KOTA AMBON,0
8748,NUSA TENGGARA BARAT,KOTA TUAL,0
8749,NUSA TENGGARA BARAT,HALMAHERA BARAT,0
8750,NUSA TENGGARA BARAT,HALMAHERA TENGAH,0
8751,NUSA TENGGARA BARAT,KEPULAUAN SULA,0
8752,NUSA TENGGARA BARAT,HALMAHERA SELATAN,0
8753,NUSA TENGGARA BARAT,HALMAHERA UTARA,0
8754,NUSA TENGGARA BARAT,HALMAHERA TIMUR,0
8755,NUSA TENGGARA BARAT,PULAU MOROTAI,0
8756,NUSA TENGGARA BARAT,KOTA TERNATE,0
8757,NUSA TENGGARA BARAT,KOTA TIDORE KEPULAUAN,0
8758,NUSA TENGGARA BARAT,FAKFAK,0
8759,NUSA TENGGARA BARAT,KAIMANA,0
8760,NUSA TENGGARA BARAT,TELUK WONDAMA,0
8761,NUSA TENGGARA BARAT,TELUK BINTUNI,0
8762,NUSA TENGGARA BARAT,MANOKWARI,0
8763,NUSA TENGGARA BARAT,SORONG SELATAN,0
8764,NUSA TENGGARA BARAT,SORONG,0
8765,NUSA TENGGARA BARAT,RAJA AMPAT,0
8766,NUSA TENGGARA BARAT,KOTA SORONG,0
8767,NUSA TENGGARA BARAT,MERAUKE,0
8768,NUSA TENGGARA BARAT,JAYAWIJAYA,0
8769,NUSA TENGGARA BARAT,JAYAPURA,0
8770,NUSA TENGGARA BARAT,NABIRE,0
8771,NUSA TENGGARA BARAT,KEPULAUAN YAPEN,0
8772,NUSA TENGGARA BARAT,BIAK NUMFOR,0
8773,NUSA TENGGARA BARAT,PANIAI,0
8774,NUSA TENGGARA BARAT,PUNCAK JAYA,0
8775,NUSA TENGGARA BARAT,MIMIKA,0
8776,NUSA TENGGARA BARAT,BOVEN DIGOEL,0
8777,NUSA TENGGARA BARAT,MAPPI,0
8778,NUSA TENGGARA BARAT,ASMAT,0
8779,NUSA TENGGARA BARAT,YAHUKIMO,0
8780,NUSA TENGGARA BARAT,KEEROM,0
8781,NUSA TENGGARA BARAT,SUPIORI,0
8782,NUSA TENGGARA BARAT,LANNY JAYA,0
8783,NUSA TENGGARA BARAT,KOTA JAYAPURA,0
8784,NUSA TENGGARA TIMUR,SIMEULUE,0
8785,NUSA TENGGARA TIMUR,ACEH SINGKIL,0
8786,NUSA TENGGARA TIMUR,ACEH SELATAN,0
8787,NUSA TENGGARA TIMUR,ACEH TENGGARA,0
8788,NUSA TENGGARA TIMUR,ACEH TIMUR,0
8789,NUSA TENGGARA TIMUR,ACEH TENGAH,0
8790,NUSA TENGGARA TIMUR,ACEH BARAT,0
8791,NUSA TENGGARA TIMUR,ACEH BESAR,0
8792,NUSA TENGGARA TIMUR,PIDIE,0
8793,NUSA TENGGARA TIMUR,BIREUEN,0
8794,NUSA TENGGARA TIMUR,ACEH UTARA,0
8795,NUSA TENGGARA TIMUR,ACEH BARAT DAYA,0
8796,NUSA TENGGARA TIMUR,GAYO LUES,0
8797,NUSA TENGGARA TIMUR,ACEH TAMIANG,0
8798,NUSA TENGGARA TIMUR,NAGAN RAYA,0
8799,NUSA TENGGARA TIMUR,ACEH JAYA,0
8800,NUSA TENGGARA TIMUR,BENER MERIAH,0
8801,NUSA TENGGARA TIMUR,PIDIE JAYA,0
8802,NUSA TENGGARA TIMUR,KOTA BANDA ACEH,0
8803,NUSA TENGGARA TIMUR,KOTA SABANG,0
8804,NUSA TENGGARA TIMUR,KOTA LANGSA,0
8805,NUSA TENGGARA TIMUR,KOTA LHOKSEUMAWE,0
8806,NUSA TENGGARA TIMUR,KOTA SUBULUSSALAM,0
8807,NUSA TENGGARA TIMUR,NIAS,0
8808,NUSA TENGGARA TIMUR,MANDAILING NATAL,0
8809,NUSA TENGGARA TIMUR,TAPANULI SELATAN,0
8810,NUSA TENGGARA TIMUR,TAPANULI TENGAH,0
8811,NUSA TENGGARA TIMUR,TAPANULI UTARA,0
8812,NUSA TENGGARA TIMUR,TOBA SAMOSIR,0
8813,NUSA TENGGARA TIMUR,LABUHAN BATU,0
8814,NUSA TENGGARA TIMUR,ASAHAN,0
8815,NUSA TENGGARA TIMUR,SIMALUNGUN,0
8816,NUSA TENGGARA TIMUR,DAIRI,0
8817,NUSA TENGGARA TIMUR,KARO,0
8818,NUSA TENGGARA TIMUR,DELI SERDANG,0
8819,NUSA TENGGARA TIMUR,LANGKAT,0
8820,NUSA TENGGARA TIMUR,HUMBANG HASUNDUTAN,0
8821,NUSA TENGGARA TIMUR,PAKPAK BHARAT,0
8822,NUSA TENGGARA TIMUR,SAMOSIR,0
8823,NUSA TENGGARA TIMUR,SERDANG BEDAGAI,0
8824,NUSA TENGGARA TIMUR,BATU BARA,0
8825,NUSA TENGGARA TIMUR,PADANG LAWAS UTARA,0
8826,NUSA TENGGARA TIMUR,PADANG LAWAS,0
8827,NUSA TENGGARA TIMUR,LABUHAN BATU SELATAN,0
8828,NUSA TENGGARA TIMUR,LABUHAN BATU UTARA,0
8829,NUSA TENGGARA TIMUR,KOTA SIBOLGA,0
8830,NUSA TENGGARA TIMUR,KOTA TANJUNG BALAI,0
8831,NUSA TENGGARA TIMUR,KOTA PEMATANG SIANTAR,0
8832,NUSA TENGGARA TIMUR,KOTA TEBING TINGGI,0
8833,NUSA TENGGARA TIMUR,KOTA MEDAN,0
8834,NUSA TENGGARA TIMUR,KOTA BINJAI,0
8835,NUSA TENGGARA TIMUR,KOTA PADANGSIDIMPUAN,0
8836,NUSA TENGGARA TIMUR,KOTA GUNUNGSITOLI,0
8837,NUSA TENGGARA TIMUR,KEPULAUAN MENTAWAI,0
8838,NUSA TENGGARA TIMUR,PESISIR SELATAN,0
8839,NUSA TENGGARA TIMUR,SOLOK,0
8840,NUSA TENGGARA TIMUR,SIJUNJUNG,0
8841,NUSA TENGGARA TIMUR,TANAH DATAR,0
8842,NUSA TENGGARA TIMUR,PADANG PARIAMAN,0
8843,NUSA TENGGARA TIMUR,AGAM,0
8844,NUSA TENGGARA TIMUR,LIMA PULUH KOTA,0
8845,NUSA TENGGARA TIMUR,PASAMAN,0
8846,NUSA TENGGARA TIMUR,SOLOK SELATAN,0
8847,NUSA TENGGARA TIMUR,DHARMASRAYA,0
8848,NUSA TENGGARA TIMUR,PASAMAN BARAT,0
8849,NUSA TENGGARA TIMUR,KOTA PADANG,0
8850,NUSA TENGGARA TIMUR,KOTA SOLOK,0
8851,NUSA TENGGARA TIMUR,KOTA SAWAH LUNTO,0
8852,NUSA TENGGARA TIMUR,KOTA PADANG PANJANG,0
8853,NUSA TENGGARA TIMUR,KOTA BUKITTINGGI,0
8854,NUSA TENGGARA TIMUR,KOTA PAYAKUMBUH,0
8855,NUSA TENGGARA TIMUR,KOTA PARIAMAN,0
8856,NUSA TENGGARA TIMUR,KUANTAN SINGINGI,0
8857,NUSA TENGGARA TIMUR,INDRAGIRI HULU,0
8858,NUSA TENGGARA TIMUR,INDRAGIRI HILIR,0
8859,NUSA TENGGARA TIMUR,PELALAWAN,0
8860,NUSA TENGGARA TIMUR,SIAK,0
8861,NUSA TENGGARA TIMUR,KAMPAR,0
8862,NUSA TENGGARA TIMUR,ROKAN HULU,0
8863,NUSA TENGGARA TIMUR,BENGKALIS,0
8864,NUSA TENGGARA TIMUR,ROKAN HILIR,0
8865,NUSA TENGGARA TIMUR,KEPULAUAN MERANTI,0
8866,NUSA TENGGARA TIMUR,KOTA PEKANBARU,0
8867,NUSA TENGGARA TIMUR,KOTA DUMAI,0
8868,NUSA TENGGARA TIMUR,MERANGIN,0
8869,NUSA TENGGARA TIMUR,SAROLANGUN,0
8870,NUSA TENGGARA TIMUR,BATANG HARI,0
8871,NUSA TENGGARA TIMUR,MUARO JAMBI,0
8872,NUSA TENGGARA TIMUR,TANJUNG JABUNG TIMUR,0
8873,NUSA TENGGARA TIMUR,TANJUNG JABUNG BARAT,0
8874,NUSA TENGGARA TIMUR,TEBO,0
8875,NUSA TENGGARA TIMUR,BUNGO,0
8876,NUSA TENGGARA TIMUR,KOTA JAMBI,0
8877,NUSA TENGGARA TIMUR,KOTA SUNGAI PENUH,0
8878,NUSA TENGGARA TIMUR,OGAN KOMERING ULU,0
8879,NUSA TENGGARA TIMUR,OGAN KOMERING ILIR,0
8880,NUSA TENGGARA TIMUR,MUARA ENIM,0
8881,NUSA TENGGARA TIMUR,LAHAT,0
8882,NUSA TENGGARA TIMUR,MUSI RAWAS,0
